text,category,confidence
"Юбка отличная! На параметры 60/90 взяла S, сидит идеально. Никакого запаха и торчащих ниток. Рекомендую!",одежда,0.9497300386428833
отлично все.,нет товара,0.18898308277130127
"Товар не получила,деньги вернул. ждала посылку 2 месяца ",нет товара,0.9938716292381287
The pants do not fit - they're short and too tight,одежда,0.6499083638191223
"товар не пришёл, деньги продавец не отправляет, на смс не отвечает.Ужас",нет товара,0.989981472492218
"Ужасный продавец! Лохотрон какой-то! Долго не отправлял заказ, деньги возвращать не стал. В итоге, отправил посылку, пришло это. Хамство просто. Деньги вернул AliExpress, спором.",нет товара,0.42243441939353943
"размер xl большеват на 48,лучше l взять,ткань хорошая,цена соответствует качеству,продавец молодец быстро пришел товар.",текстиль,0.9142112135887146
"платье подошло по размеру, материал лёгкий, синтетика, немного узковаты в рукавах. Брала маме на размер 60",одежда,0.5593191981315613
оказалась мала.  выглядит не так как на фото. фон не белоснежный. материал как будто вафельное полотенце напоминает. в общем не очень. на дачу пойдет,текстиль,0.9138801097869873
Все понравилось. Спасибо  продавцу. Рекомендую.,нет товара,0.20807206630706787
"Хорошее платье, полностью соответствует описанию, небольшая стрела на подкладке, но за такую цену даже глупо открывать спор!) спасибо продавцу ",одежда,0.9810609817504883
"Качество платья отвратительное, везде торчат нитки, прошито криво и не аккуратно, товар на выброс",одежда,0.5273483395576477
На рост 170 и размер S рукав немного коротковат. В остальном платье сидит как на модели. Качество изделия хорошее. Платье тёплое.,одежда,0.9593871831893921
похожа на женскую с выточками,нет товара,0.2563638687133789
"товар совсем не пришёл.деньги нео вернули.продавец обманщик попросил хороший отзыв тогда вернут деньгии ,на этом закрыли спор.торгуют воздухом .",нет товара,0.9943065047264099
"заказ не отслеживался, продавец вообще не шел на контакт. 2 месяца зря прождала",нет товара,0.913120448589325
Очень маленький размер (((,нет товара,0.37689390778541565
"Я не самый большой человек в этой жизни рост 160 и вес 53, заказав размер м мне прислали боди на 10 летнего ребёнка , ерунда само оно тонкое и маломерит, придётся отдать",нет товара,0.4897630512714386
"порадовала только доставка-чересчур быстрая, а сам комбез ужасен,в нем очень жарко,да и размер S как L",нет товара,0.3634266257286072
"дешевая синтетика. но за такие деньги,что и следовало ожидать. на 46 размер как раз",текстиль,0.9761625528335571
"Доставка быстрая, но произошла какая то ошибка и костюм для жены так и не получил, пришел не тот товар, (авто аксессуары  какие-то),  деньги вернули, к продавцу претензий нет, скорее ошибка почты.",нет товара,0.489571213722229
"очень маленький размер, для девушки с  размером  S ростом 164 см. сидит не свободно, выше колена на 20 см.",нет товара,0.182664155960083
На груди большая зацепка-вырвана нитка горизонтально почти по всей длинне. Ткань именно серый цвет очень сильно синтетическая. Брала такую же другого цвета-все понравилось. Серую-не рекомендую. ,текстиль,0.9595997929573059
"Свитерок отличный ,качество супер ! На свой 46 взяла L ,но можно было и М взять ! Продрала рекомендую ! ",одежда,0.5920581817626953
"Трусы хорошие, нигде не жмут и не давят. Заказывали L на размер 42. Нет торчащих ниток и запаха. Цвета соответствуют картинке, после стирки не полиняли. В упаковке 5 штук.",нет товара,0.4499303698539734
Ну такое. В целом неплохо. На троечку за такие деньги,нет товара,0.333772212266922
"по качеству, фасону хорошее. Цвет мне понравился тоже. Единственное с размером не угадала, брала М на 42... большой, но с портупеей отлично",одежда,0.6867097020149231
Очень узко. Еле впихнула свой 44 рр в L ((,нет товара,0.24917656183242798
"Заказала размер S продавец видимо спутал и отправил размер XL ....
Рубашка в жёлтых пятнах !!!
Очень плохо!!!!",текстиль,0.6868061423301697
"Цвет темно серый, а не светлый, как на картинке. А хотелось именно светло-серое. По покрою вопросов нет",нет товара,0.33420172333717346
"Футболка очень неприятная к телу, торчат нитки и нашивка ужасно выглядит!",нет товара,0.4869660437107086
"Не плохая пижама, за исключением одного большого НО - нижняя часть (штаны) совершенно одинаковы что зад что перед! Посадка такая хороша только для абсолютно плоскозадых!",одежда,0.5906690359115601
"Пошито не аккуратно,не то что ожидала.Вот доставка удивила,прям к двери,за это большой плюс.",текстиль,0.9144103527069092
"Товар отправили быстро, пришел тоже быстро. Качество хорошее, но нам пришла кофта на размер меньше от заказанного,поэтому только три звезды",одежда,0.9334455728530884
"Это уже третья футболка , две предидущие были отличного качества , а эта блестящая синтетика ",одежда,0.7018947601318359
"заказ шел очень долго даже открыла спор тк защита истекала спор закрыли не в мою пользу, но спустя неделю платье доставили на дом",одежда,0.9516003727912903
Все супер!!! быстро подошла по размеру М,нет товара,0.4425715208053589
"Размерная сетка не соответствует. Заказала размер ххl маме, а по итогу в пору мне. На 44 нормально. ",нет товара,0.2696343660354614
"Товар не пришёл,продавец до последнего доказывало,что отправил свитер и просил закрыть спор!Присылал неверный трек-номер!",нет товара,0.7342486381530762
"Намного короче,чем на фото",нет товара,0.3067622780799866
"Слишком долгая доставка, пахнут резиной",нет товара,0.2303503453731537
Маленькие. Когда одеваешь рисунка почти нет. Белая подошва.,нет товара,0.4923994839191437
"Заказ ждала 3 месяца, так и не пришел. Номер не отслеживается.",нет товара,0.9850042462348938
"Заказ получила через 45 дней очень долгая доставка, но юбка понравилась все как на фото. Продавца рекомендую.",одежда,0.9376725554466248
очень долго шла.пришла непойми куда.еле нашли.не соответствие размеров.огромные рукова у футболок.футболка пришла с браком стерта краска,одежда,0.7414441704750061
"Товар не пришёл ! Открыла спор с продавцом, а он его  просто закрыл :( очень расстроилась ! Не советую продавца и магазин ! ",нет товара,0.9938428401947021
товар не пришёл из за,нет товара,0.9909592866897583
"товар отправлен не на тот адрес ! продавец без ответственный! Ошибок не признаёт,спор закрыт только после подключения Ali",нет товара,0.8975714445114136
"Синтетика, в центре груди проходит шов-не ровный, швы у гипюра кривые, швы в майке норм.",текстиль,0.6685959696769714
Пришли три свитера разного размера ,одежда,0.6971994638442993
блузка класс)все швы ровные цвет такой же как на картинки.буду заказывать ещё в другом цвете.Продавцу спасибо за быстрое отправление заказа.,одежда,0.895793616771698
"Не совпала с лекалами, плечи слегка морщат",нет товара,0.4338997006416321
НИ ТОВАРА НЕ ДЕНЕГ!!! УЖАС!,нет товара,0.9579161405563354
рубашка не соответствует размерной сетке.5хl максимум на 48 размер.очень жаль!а так рубашка не плохая.,одежда,0.9310416579246521
"Заказ пришёл с браком на рукаве(( очень расстроилась. Но в остальном-нормально выглядит,швы ровные,запаха нет. Открыла спор,деньги вернули",одежда,0.7333881855010986
"Пижама хорошая ,но короткая,даже на рост 161.",одежда,0.873098611831665
"Жилет оказался большим. Да это бы не беда, но вот проймы очень сильно вырезаны, некрасиво и неудобно",одежда,0.7398104071617126
"заказывали серые брюки, а пришли черные.  Указанный размер L, по факту примерки соответствует размеру S. Единственный плюс брюк, они сшиты качественно, нигде не торчат нитки.",одежда,0.5513352155685425
"хорошая куртка. запах присутствуют, но не критично. на зиму будет холодновато, а вот на весну, осень самый раз.",одежда,0.8162546753883362
"куртка очень тонкая,двойные некрасивые швы,рукава очень широкие,хотя остальное как раз",одежда,0.8654687404632568
"Не подошёл размер , деньги не вернули ",нет товара,0.92246413230896
"Размер не соответствует,качество неплохое,доставка быстрая",нет товара,0.5169904828071594
"до Мск пришло за 25 дней. качество... синтетика. сама блузка бежевая, а кружево белое. проймы большие. горло топорщится. В общем другого за такие деньги не стоит ждать..",текстиль,0.6666578650474548
"Товар шол 22 дня, оформлялся 3 дня. Трек отслеживался. Качество отличное, мягкая, запаха нет, размер соответствует. Позже дополню отзыв, после стирки.",нет товара,0.17211444675922394
"прочитав отзывы решила заказать, но размер не подошел, у меня 46, маленькая, а так пришла очень быстро.",нет товара,0.20135055482387543
товар не пришел и денег нет (((((((((((   стрееееееем  продавцу     фуууууууууу,нет товара,0.9933999180793762
Как описано. Качественный пошив. На 52-54 подошёл 4xl.,одежда,0.5330173373222351
"Большой, и на вид как купальник!",одежда,0.8221427202224731
"не такие яркие , как на фото",нет товара,0.25707191228866577
Размер не соответствует. Пошив на узкие плечи. Пришло маленького размера.,нет товара,0.4832260012626648
"качество соответствует цене, запаха нет, швы обработаны нормально, нитки не торчат, брак отсутствует,на свой s (42) заказывала m (44/46) всё равно не сходится",нет товара,0.23783652484416962
на колготках была дырка,обувь,0.7252979874610901
"очень приятные носки, толстенькие, хорошо тянутся, на мой 39-40 русский подошли отлично) только красный не такой яркий, как на фото, в реальности.",обувь,0.7558034062385559
непонравилось что плохо лежит по телу.выворачиваеться,нет товара,0.3230215907096863
"Всё, как в описании,  шапочка вязаная,  внутри утепленная",одежда,0.6986269354820251
Получила классные джинсы. качество порадовало. Ткань котон стреч.  Заказала темно синие 30 р. подошли замечательно. У меня рост 162см. обхват бедер 102см.,нет товара,0.4779806435108185
"не получила, деньги вернули",нет товара,0.964881420135498
Не качественная ткань,текстиль,0.895682156085968
"Продавец отправил посылку не на тот адрес и отказывается возвращать деньги , повторяя по сто раз , что я смогу получить посылку . У которой , кстати , уже истек срок Хранения . Ужас в общем .",нет товара,0.668859601020813
"Кофточка очень хорошая. Ткань к телу приятная, рукав регулируется. Доставка супер быстрая. Огромное спасибо. Рекомендую",одежда,0.6213472485542297
Так и не пришёл ,нет товара,0.8679323792457581
"Очень тонкая синтетическая ткань. Хлопок если и есть, то мало. Много ниток, плохопрошитые швы, лампас подогнут в одном месте. В общем для дома пойдет, но не для гостей )) S на ОБ 88 нормально",текстиль,0.9803087115287781
Подходит на рос.50/52 рост 175 длина до щиколотки. Немного маловата пройма.,нет товара,0.2181880623102188
"Не совсем соответствует фото, маломерит ",нет товара,0.6223666667938232
футболка маломерит! заказала xl  а на самом дели размер S. прям впритык.  хотя я нашу размер М. взяла чтобы была свободная.,одежда,0.9397307634353638
"Шорты супер, мягкие, приятные телу, по размеру",одежда,0.694935142993927
Super synthetic ,нет товара,0.3111425042152405
"Очень грубая пряжа,даже после стирки ,на рост 150-160,короткий и свитер и юбка,смотрится несуразно ! Жаль потраченных денег.",нет товара,0.48345690965652466
"Посылкой очень довольна.Шла месяц, что немного огорчает.На ощупь приятная, подошла по размеру.Берите на размер больше.Спасибо продавцу за подарочек.",нет товара,0.24621564149856567
"Очень короткая, торчат нитки",нет товара,0.24245238304138184
"спасибо, очень довольна. размер определила по отзывам .на русский 50 заказала xl .подошло. буду заказывать ещё в другом цвете.",нет товара,0.17204348742961884
"цвет отличается от того, что на картинке. не такой яркий. ткань тонкая, но вроде хорошая. пока непонятные впечатления, смотрится дёшево.",текстиль,0.9604009985923767
"Заказывала два месяца назад . Срок истёк , продавец продлил . Снова истёк срок. Открыла спор . Продавец не хотел возвращать деньги . Через две недели спора , деньги все таки вернули . Не советую",нет товара,0.2542816698551178
размер на меня не подошел маленький был,нет товара,0.34089145064353943
товар не пришел. затерялся где-то в пути продавец втечении двух дней вернул деньги. Продавец отзывчивый.,нет товара,0.9900916814804077
"Товар не пришёл. Открыла спор- продавец попросил отклонить и ещё подождать , убрать спор и не портить ему статистику. Отклонила спор , в итоге ни возврата денег , ни платья",нет товара,0.9922247529029846
"Свитер короткий ,на фото он намного длиннее ",одежда,0.7087547779083252
"Заказываю вторую такую и всем советую.  Тёплая,  удобная,  хорошо стирается. Доставка две недели до Мурманска.",нет товара,0.27773088216781616
"Маленькое, не понравилось ",нет товара,0.4764961004257202
"XL отлично подошел на 46 рос ( ОТ 89, рост 164)",нет товара,0.31494587659835815
"xxl на 52 подошло, смотрится симпатично",нет товара,0.3092486560344696
Товар не пришел. Деньги не вернули,нет товара,0.9925275444984436
"Деньги вернули, заказ не пришёл ",нет товара,0.9914937019348145
"совсем не похожа на то что на картинке. это не объемный свитер, а скорее тонкий джемпер, он скорее длинный, чем вот такой пушистый. Ткань приятная, к ней притензий нет, но смотрится страшно.",нет товара,0.34368157386779785
"куртка очень красивая пошита качествено  , доставуа быстрая",одежда,0.6721661686897278
"Платье очень маленькое. рукава короткие. Талия под грудь.  заказывала свой размер. Оно не вязаное,  а как будто из синтетической шерсти.",нет товара,0.4980849027633667
"Куртка хорошая и мне очень жаль, что выслали не тот размер, что заказывала я... Пришлось подарить её родственнице, а себе теперь буду заказывать у другого  ( внимательного) продавца.",одежда,0.9765319228172302
"заказа так и нет, деньги не вернули!",нет товара,0.986722469329834
Соответствует описанию! Доставка 20 дней до Свердловской области.,нет товара,0.16188207268714905
"платье по размеру хорошо тянется, но ткань холодная синтетика и конечно зацепки на нем неизбежны. смотрится хорошо но к телу не приятно",одежда,0.5150291919708252
"Отличное качество, мама довольна ",нет товара,0.18698568642139435
Ну за такую цену возможно и ничего так.. Но больше заказывать не буду и не советую. Я столько ниток внутри в жизни не видела! И швы ужасные. 250 руб красная цена,нет товара,0.670608401298523
"качество супер! жаль размер не подошёл, велико.  печалька.",нет товара,0.37415874004364014
"Футболка сделана из самого дерьмового хлопка к которому все липнет. При долгой носке скорее всего скатается. Сама по себе длинная, рукава почти до локтя. За такую цену довольна, но ткань оставляет желать лучшего :(",одежда,0.5706678628921509
"три месяца ожидания,ужасное качество даже лук в них хранить нельзя,худший заказ на этом сайте",нет товара,0.6541914939880371
Качество не очень. Выглядет дёшево. Не на выход. ,нет товара,0.6082322597503662
"надпись китайская,для русских сллжно.  качество фигня. но в подарок положили резинку",нет товара,0.4049440026283264
пришла кофта. на размер 83-73-93 рост 175 размер Л идеально. немного коротковато. Мне кофта понравилась. заказом довольна.,одежда,0.931366503238678
"очень широкие рукава, размер М на мой С велик в рукавах, но маловат в груди(86). и самое главное, не было шнурка.... как без шнурка не носить представить мне крайне сложно, так что огромный -",нет товара,0.2910258173942566
"Товар не пришёл, деньги вернули. Ждали очень долго ",нет товара,0.9936267733573914
"Заказывала юбку 6 мая, так и не пришла, срок зашиты истёк.",одежда,0.6846877932548523
"Мало , заказывала XXXL на 48 - 50 размер, а получила L на 44 размер.",нет товара,0.24310381710529327
"В общем нормальная, но рукава почему то коротковаты",одежда,0.5215454697608948
"тонкая ткань,  но за такую цену это ожидаемо.  оказалась большая, поэтому буду подшивать.  До Хаб.  края пришла быстро.  Берите свой русский размер) Спасибо продавцу))",текстиль,0.9136740565299988
"Доставка быстрая, халат неплохой но очень воняет,надо проветривать долго",одежда,0.7409685254096985
Товар так и не пришёл !!!!! Не стоит верить таким продавцам,нет товара,0.9956187009811401
размер не совпал(меньше),нет товара,0.23126420378684998
"Я хотела платье как на первом фото и писала об этом продавцу , но пришло совсем другое. и все в затяжках  и с маленькой дыркой  . Я НАПИСАЛА ОБ ЭТОМ ПРОДАВЦУ НО В ОТВЕТ ТИШИНА.",нет товара,0.5144543647766113
"Пальто смотрится хорошо, но есть претензии к пошиву...Вылезают нитки, что нарушает ромбовидную отстрочку рисунка....получаются пробелы. На боковых швах накулемлено и присборено.",одежда,0.7024770379066467
"Качество швов низкое, везде торчат нитки ",нет товара,0.32554057240486145
"Товар не пришёл вообще,начала спор,пришёл ответ,на непонятном языке!!!и всё ",нет товара,0.9914447069168091
"Товар не получила,деньги не вернули!!! Не советую этого продавца!!!! ((((((((",нет товара,0.994971752166748
"Качество ужасное, майка прозрачная, после первой стирки весь ажур ""поплыл""",нет товара,0.4515543580055237
Я думала маломерка опять будет !! Но оказался комбинезон таким большим!!!,одежда,0.8469287157058716
"Пришли быстро, но когда достала их, обнаружила, что есть затяжки, очень расстроило, несмотря на то, что ткань плотная. Летом в них будет жарковато. Открыла спор, попросила половину денег за товар, деньги вернули ",текстиль,0.9375464916229248
"Относительно размера советовалась с продавцом, он посоветовал размер L, заказала, в итоге висит на мне, как на вешалке. Недовольна таким советчиком.Юбка не такая яркая как на представленном продавцом фото, менее плотная. ",одежда,0.9266607165336609
"неприятная к телу синтетика, и такое чувство, что до меня ее носили. не тратьте деньги, не стоит она этого.",текстиль,0.9158959984779358
"В целом понравился！  сел на 48 размер идеально. Единственний минус - при первой же стирке линял сильно, так что советую стирать отдельно вручную.",нет товара,0.3693482577800751
"Жуткая синтетика, ткань даже скрепит. Но зато очень яркая",текстиль,0.976710319519043
Рукава рваные(((,нет товара,0.2270970195531845
Хорошая! Плотная. Качество огонь. Рекомендую. Доставка быстрая.,нет товара,0.18511727452278137
"Отличный пиджак, пришел быстро, отслеживался,  сшит хорошо, нитки не торчат, запаха нет. Единственное размер не угадала,  на свой М заказала L в притык, но не страшно, носить буду с удовольствием.  Спасибо!",одежда,0.5750020742416382
"водолазка хорошая, теплая, для тела очень приятная, мягонькая!  очень долгая доставка!  заказывала 11.11. пришла 27.12! продавец общительный, отвечал на вопросы) спасибо!",нет товара,0.49660030007362366
"Юбка не соответствует описанию. Покупала голубую, прислали грязно серо-синию.  Спереди на самом видном месте повреждение ткани, похоже на ожоги, ткань обуглена. Носить не буду.",нет товара,0.4494142532348633
Это такое Г. что нет слов.а трусики лучше бы вообще не ложили.ну какие деньги такой и товар.,нет товара,0.4274965822696686
"вонючие, материал стремный",нет товара,0.4027460217475891
качество товара не очень,нет товара,0.3899120092391968
"На фото они матовые, а пришли глянцевые ",текстиль,0.6626564264297485
"Кофточка соответствует описанию. Но... не то,что думала.. но это скорее мое не внимание к деталям.. но в любом случае спасибо. Еще раз убеждаюсь что прежде чем заказывать, внимательно читать",одежда,0.9770669341087341
"долгая доставка,чулки так себе,не успела одеть сразу стрелка пошла. носить постоянно их не возможно,так если только на один раз померить",обувь,0.6649585366249084
Великовата(((,нет товара,0.27571311593055725
Сборки в коленках. Не обтягивают ,обувь,0.7361530661582947
"Товар пришел очень воняет плесенью!!! рубашка вся влажная какая-то!! про размер ничего сказать не могу, так как даже не смогла ее померить!!! ужас просто!!!",одежда,0.8290520310401917
"рисунок только до половины носка, то есть только сверху, нижняя часть стопы однотонным белым цветом. некрасиво выглядит переход от рисунка к белому цвету .",обувь,0.935535192489624
"Неприятный к телу. Форму держит, если есть что держать) не надела ни разу, коже не приятно, на всю площадь чашки липучка. ",посуда,0.5069157481193542
"качество нормальное! но доставка оооочень долго, защита закончилась, до Омска 62 дня.",нет товара,0.31416910886764526
"Продавец продлевал срок доставки, но товар так и не пришел.
На открытый спор продавец не ответил.",нет товара,0.988680362701416
Пришла блуза без одного манжета! Продавец в качестве компенсации предложил скидку на следующий заказ. В размере одного доллара. Щедро...,одежда,0.7647785544395447
"Цвет блузки не соответствует, вместо белой как на фото пришла желтоватая и ткань совсем другая по качеству",текстиль,0.5274472832679749
спасибо. соответствует ожиданиям. качество супер.,нет товара,0.1654079109430313
"Доставка чуть больше месяца, в целом хорошая юбка, только модель своеобразная, не на каждые бедра пойдёт",одежда,0.9675459861755371
"Оказалсь велика, но всё равно ставлю 5 звезд, так как это уже моя ошибка. Рост 168, ОГ-92, ОТ-62. L велика, на размер меньше над о было брать. Я оказалось не такой жирной, как думала. Пизда.",нет товара,0.2932571470737457
"Товар шел около месяца. Платье тонкое. На карманах черный кож. заменитель смотрится дешево. Платье на бедрах сшито не закругленно, а криво. Придеться перешивать. Платье не стоит этих денег.",одежда,0.8215566873550415
"Самые обыкновенные тонкие колготки, максимум 20 дэн, порвались в первый же день на пальцах. никакие они не суперпрочные. Ерунда, если бы знала, ни за что не ждала бы их месяц. Продавец обманывает.",обувь,0.7154214382171631
Пришёл не тот цвет который я заказала!,нет товара,0.803148627281189
"блузка классная, но мне маловата в груди, ношу 50-52. очень жаль.",одежда,0.8528620004653931
размер s оказался большим,нет товара,0.2055794596672058
"хороший халат, правда думала ткань плотнее будет просвечивает.",одежда,0.6695843935012817
"Заказ не пришёл,я ждала 2 месяца ",нет товара,0.9698548913002014
"Шло 2 ёб'ан'ых месяца, а так всё норм, рекомендую.",нет товара,0.3787303566932678
"отличная жилетка,на 44 подошёл М,
длинна на на картинке короткая,есть немного ниток,но не критично,качества хорошего и наполнителя достаточно,я довольна.В подарок продавец положил резинку для волос,спасибо.",одежда,0.6965305805206299
"получила через месяц в Питер. качество хорошее, у меня р-р 35-36 мне как раз. не знаю как их натягивают на 37-38",нет товара,0.24600395560264587
"Заказ пришел быстро, 16 дней до Смоленска. Швы ровные, размер точно указан, XL рус. 46-48, на рост 176 до середины попы.На фото лучше чем в реальности. Не оправдал ожиданий. Буду открывать спор",одежда,0.5502088665962219
Товар просто не пришел ,нет товара,0.9900146126747131
"Юбка так себе. Швы торчат. По бокам юбка стоит, создается впечатление, что это живот. Деньги вернули. В талии L давит, хотя обхват талии небольшой. ",одежда,0.9509086608886719
жене понравилось и размер подошел,нет товара,0.23774342238903046
"не пришло, долго мучился со спором, продавец не хотел возвращать деньги, если вернул бы сразу без тягомотины поставил бы 5 звезд",нет товара,0.916901171207428
"КУРТКА НА теплую ОСЕНЬдо +12 ,но к сожалению оказался мал в груди,тесно",нет товара,0.42465662956237793
"Продавец мошенник говорил что товар будет отслеживаться,но в итоге дал не отслеживаемый трек номер...хотя я дополнительно заплатила...товар я,конечно же, не получила..очень жаль(",нет товара,0.9868099093437195
"не подошёл рост, на мои162 ,длина ниже колен, рукав до кончиков пальцев. Нет различия между перелом и задом и поэтому ворот спереди слишком давит. размер соответствует описанию. материал акрил или вискоза, к телу нормально",текстиль,0.5962830185890198
На 52 размер 3ХХХLподошел. Качество хорошее,нет товара,0.3926764726638794
"В целом не плохо! Маломерит, мой  размер L, заказывала XL-прям впритык, хотелось бы свободнее! Из недочетов-был грязный рукаф кофты, но отстирался хорошо! 1,5 недели лежал заказ на почте, смс не приходила",одежда,0.751578688621521
Заказ не пришел. Открыла спор. Деньги еще не вернули.,нет товара,0.9909673929214478
"Платье  пришло за 10 дней, ткань не очень, мне не понравилась, но дома носить можно))",одежда,0.6002821326255798
Полностью соответствует описанию ,нет товара,0.21500445902347565
Изображение на футболке как клеёнка на ощупь,одежда,0.6705781817436218
"На хлопок не похоже, нитки торчат. размер не соответствует, нужно брать  на 2-3 размера больше.",нет товара,0.3837050199508667
"Спасибо продавцу, хорошие теплые штаны, на мой 44 размер-идеально! Тянутся хорошо. Талия высокая. Рекомендую.",обувь,0.6522727012634277
классная юбка за неделю,одежда,0.9506123661994934
"Пришли быстро, качество нормальное ",нет товара,0.17518006265163422
"Надо было доставлять почтой,а не курьером. Долго не могла получить товар по этой причине. Юбка оказалась длиннее,чем на фото.",одежда,0.9274932146072388
"Рубашка очень хорошая. Ткань тонкая, так что скорее летняя. Очень приятная к телу. 
По размеру - на меня свободно. Длина рукавов (у меня длинные руки) и самой рубашки - идеально.",одежда,0.516079843044281
"очень короткая , рисунок тусклый , и в целом на фото е=не очень похоже .",нет товара,0.48901695013046265
"в целом рубашка не плохая,жаль только не угадала с размером оказалась велика",одежда,0.8842968940734863
Мягкий на ощупь. ,нет товара,0.2969396412372589
по размеру 5xl на наш 52. обхват груди 115.,нет товара,0.40017688274383545
"плохо, но футболку я так и не получила, в последнее время я мало, что получаю с али, ничего не доходит почти. Надоело.",нет товара,0.6027320623397827
Дырка в на плече (,нет товара,0.27900663018226624
"Деньги на ветер иначе не назовёшь! После стирки перекосилось! Цвета естественно облезли, размер маломерит как минимум на 2-3 размера! Продавец просил 5! Хотя по факту не за что совершенно!",нет товара,0.5641875267028809
"Платье пришло таким мокрым,что можно было выжать пол ведра воды с него! Я возмущена,как вообще такое возможно!Платье имеет стойкий запах сырости и плесени!!!!Не рекомендую продавца",одежда,0.8635210394859314
"Все хорошо, отправили быстро. В подарок носочки ))",обувь,0.7825765609741211
"отличное платье,покупаю не первый раз",одежда,0.9726106524467468
"Хорошее платье, очень аккуратно сшито!рада на все ,а доставка вообще 7 дней.Да и ещё подарок положили, спасибо очень приятно!",одежда,0.7693802118301392
тёплые. доставка быстрая.рекомендую.,нет товара,0.24630525708198547
Ужасные прлсто.,нет товара,0.32665225863456726
"Носки хорошие и подошли по размеру, приятного качество и не тёплые !!! Но ждали полтора месяца!!!!",обувь,0.6316362619400024
"Товар пришел быстро, но качество так себе. Но за такие деньги сойдет.",нет товара,0.29806551337242126
Кофта шикарная !но с размером не угадали !!!!пришло на 2 размера меньше всего ,одежда,0.8590478301048279
"Очень тонкие, большой размер, порвались в первый день",нет товара,0.4129072427749634
"пижама славная , но размер не соответствует.",одежда,0.7461080551147461
заказано 29 сентября. пришло 1 декабря. 3 месяца. просто ужас.,нет товара,0.44902315735816956
"Посылка пришла быстро , но свитер был поврежден :( . Часть денег вернули! ",одежда,0.6357603073120117
Быстро Качественно. Я довольна,нет товара,0.20392020046710968
Заказ не пришел! Верните деньги!,нет товара,0.9867376685142517
"Платье тряпочка!Тонкое,подчёркивает все изъяны ((( на рост 174 рукав коротковат.Горловина не пришита как обычно это бывает,а целековая (на фото видно) из-за этого спереди и сзади топорщится.Не советую однозначно.",одежда,0.871532678604126
"Заказ пришел за месяц. Размер соответствует.  Очень довольна рубашкой: все швы ровные и аккуратные, пуговицы симпатичные, ткань приятная на ощупь.В  холодную погоду использую вместо джемпера.",одежда,0.625918447971344
